mp_code,mp_formal_name,changes
"01929372","LONG LASTING DRISTAN NASAL MIST (oxymetazoline hydrochloride 0.05 % nasal spray) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"01929380","LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"01935321","LIGHT MINERAL OIL 100% NF (mineral oil 100 % cutaneous liquid) RW CONSUMER PRODUCTS LTD","ADDED"
"01935348","MINERAL OIL (HEAVY) (mineral oil 100 % oral liquid) RW CONSUMER PRODUCTS LTD","ADDED"
"01938983","STANHEXIDINE 4% WITH ISOPROPYL ALCOHOL 4% (chlorhexidine gluconate 4 % and isopropyl alcohol 4 % cutaneous solution) OMEGA LABORATORIES LTD","ADDED"
"01938991","STANHEXIDINE 2% WITH ISOPROPYL ALCOHOL 4% (chlorhexidine gluconate 2 % and isopropyl alcohol 4 % cutaneous solution) OMEGA LABORATORIES LTD","ADDED"
"01939068","HUILE DE BAIN THERAPEUTIQUE (lanolin 3 % and mineral oil 91.7 % cutaneous liquid) LABORATOIRE ATLAS INC","ADDED"
"01943308","TEARS NATURALE FREE (dextran 70 0.1 % and hypromellose 0.3 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"01944363","COMBANTRIN TAB 125MG (pyrantel (pyrantel pamoate) 125 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","tm_code: ""e75b16dbfc7919fe19396a251340f900"" -> ""8002084"""
"01963953","RESECTISOL (5% MANNITOL IRRIGATION) (mannitol 5 % irrigation solution) B. BRAUN MEDICAL INC","ADDED"
"01981501","BOTOX (onabotulinumtoxina 100 unit per vial powder for solution for injection) ALLERGAN INC","ADDED"
"01985205","CREON MINIMICROSPHERES 25 (amylase 25500 unit and lipase 25000 unit and protease 1600 unit oral capsule) BGP PHARMA ULC","ADDED"
"01987003","CYANOCOBALAMIN INJECTION, USP (vitamin B12 1 mg per mL solution for injection) STERIMAX INC","DELETED"
"02017776","PRIMAQUINE (primaquine phosphate 26.3 mg oral tablet) SANOFI-AVENTIS CANADA INC","tm_code: ""d16a0fd28b7ab0bee192c1570ac70d03"" -> ""8002079"""
"02018950","DIPRIVAN 1% (propofol 1 % emulsion for injection) ASPEN PHARMACARE CANADA INC.","DELETED"
"02020017","LIVOSTIN SUS NAS 0.5MG/ML (levocabastine (levocabastine hydrochloride) 0.5 mg per mL NA) JANSSEN INC","mp_formal_name: ""LIVOSTIN SUS NAS 0.5MG/ML (levocabastine (levocabastine hydrochloride) 0.5 mg per mL NA) JANSSEN INC"" -> ""LIVOSTIN SUS NAS 0.5MG/ML (levocabastine (levocabastine hydrochloride) 0.05 mg per actuation NA) JANSSEN INC""
ntp_code: ""9006335"" -> ""2836726e769f29ed1c21d2576c92fd6a""
ntp_formal_name: ""levocabastine (levocabastine hydrochloride) 0.5 mg per mL NA"" -> ""levocabastine (levocabastine hydrochloride) 0.05 mg per actuation NA"""
"02020793","SCLERODINE 6 INJECTION (iodine 60 mg per mL and sodium iodide 90 mg per mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
"02023695","ATROPINE (atropine sulfate 1 % ophthalmic drops) PHARMA STULLN INC.","ADDED"
"02028867","CETACAINE LIQUID (benzocaine 14 % and butamben 2 % and tetracaine hydrochloride 2 % cutaneous liquid) CETYLITE INDUSTRIES INC.","tm_code: ""24dfab067badbb5ae91671407f4e2230"" -> ""8002012"""
"02029448","ELMIRON (pentosan polysulfate sodium 100 mg oral capsule) JANSSEN INC","tm_code: ""e9240034f1d3a7e4a162d75ea9f25bd3"" -> ""8002062"""
"02029456","TRYPTAN TAB 500MG (tryptophan 500 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"02035286","ORABASE PASTE (gelatin 13.3 % and pectin 13.3 % and sodium carboxymethyl cellulose 13.3 % NA) CONVATEC CANADA LTD","ADDED"
"02047349","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU REGULAR STRENGTH (acetaminophen 325 mg per 23 g and pheniramine maleate 20 mg per 23 g and phenylephrine hydrochloride 10 mg per 23 g and vitamin C 50 mg per 23 g oral powder) PHARMETICS (2011) INC","mp_formal_name: ""HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU REGULAR STRENGTH (acetaminophen 325 mg per 23 g and pheniramine maleate 20 mg per 23 g and phenylephrine hydrochloride 10 mg per 23 g and vitamin C 50 mg per 23 g oral powder) PHARMETICS (2011) INC"" -> ""HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU REGULAR STRENGTH (acetaminophen 325 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet and vitamin C 50 mg per sachet oral powder) CELLCHEM PHARMACEUTICALS INC.""
ntp_code: ""9006520"" -> ""4c15705d2b5ee0e575ff60954f506e13""
ntp_formal_name: ""acetaminophen 325 mg per 23 g and pheniramine maleate 20 mg per 23 g and phenylephrine hydrochloride 10 mg per 23 g and vitamin C 50 mg per 23 g oral powder"" -> ""acetaminophen 325 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet and vitamin C 50 mg per sachet oral powder"""
"02049260","REFRESH PLUS DPS 5MG/ML (sodium carboxymethyl cellulose 5 mg per mL ophthalmic drops) ALLERGAN INC","tm_code: ""107ba2abfcf6ecd7921172ba37a6dbfd"" -> ""8002086"""
"02049392","SANDOSTATIN 200MCG/ML (octreotide (octreotide acetate) 1000 mcg per 5 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""b759d4e254bdbaf3d1c30e6bfe7c413a"" -> ""9013473""
tm_code: ""197c1ad5a3b9aee90e54ec94baed77fa"" -> ""8002040"""
"02053403","TEVA-COTRIDIN EXPECTORANT (codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL and triprolidine hydrochloride 2 mg per 5 mL syrup) TEVA CANADA LIMITED","ADDED"
"02060019","SOLUPREP QD WIPE (chlorhexidine gluconate 0.5 % and isopropyl alcohol 70 % wipe) 3M CANADA COMPANY","ADDED"
"02060604","DALACIN VAGINAL CREAM 20 MG (clindamycin (clindamycin phosphate) 20 mg per g vaginal cream) PFIZER CANADA ULC","mp_formal_name: ""DALACIN VAGINAL CREAM 20 MG (clindamycin (clindamycin phosphate) 20 mg per g vaginal cream) PFIZER CANADA ULC"" -> ""DALACIN VAGINAL CREAM (clindamycin (clindamycin phosphate) 20 mg per g vaginal cream) PFIZER CANADA ULC"""
"02060841","BARRIERE CREAM 20% (silicone 20 % cutaneous cream) WELLSPRING PHARMACEUTICAL CANADA CORP","ADDED"
"02063670","SANTYL (collagenase clostridium histolyticum 250 unit per g cutaneous ointment) SMITH & NEPHEW INC","ADDED"
"02068036","SABRIL (vigabatrin 500 mg per sachet oral powder) LUNDBECK PHARMACEUTICALS LLC","mp_formal_name: ""SABRIL (vigabatrin 500 mg per sachet oral powder) LUNDBECK PHARMACEUTICALS LLC"" -> ""SABRIL (vigabatrin 500 mg per sachet powder for oral solution) LUNDBECK PHARMACEUTICALS LLC""
ntp_code: ""9013393"" -> ""7ce7b6ca38a85e6319827c96d414746f""
ntp_formal_name: ""vigabatrin 500 mg per sachet oral powder"" -> ""vigabatrin 500 mg per sachet powder for oral solution"""
"02078341","PROCLEARZ ANTIFUNGAL LIQUID (tolnaftate 1 % cutaneous liquid) PROFOOT INC.","mp_formal_name: ""PROCLEARZ ANTIFUNGAL LIQUID (tolnaftate 1 % cutaneous liquid) PROFOOT INC."" -> ""PROCLEARZ ANTIFUNGAL LIQUID (tolnaftate 1 % cutaneous solution) PROFOOT INC.""
ntp_code: ""9003319"" -> ""9005400""
ntp_formal_name: ""tolnaftate 1 % cutaneous liquid"" -> ""tolnaftate 1 % cutaneous solution"""
"02078759","HUMATIN CAP 250MG (paromomycin (paromomycin sulfate) 250 mg oral capsule) ERFA CANADA 2012 INC","tm_code: ""1002653095a427421156b4ac520be38f"" -> ""8002053"""
"02091178","MICRO PLUS 5 CONCENTRATE (chromium (chromic chloride) 100 mcg per 10 mL and copper (copper sulfate) 10 mg per 10 mL and manganese (manganese sulfate) 5 mg per 10 mL and selenium (selenious acid) 600 mcg per 10 mL and zinc (zinc sulfate) 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ntp_code: ""3e52ffbc94a0e3789745323b83e6dee5"" -> ""9013427"""
"02102978","BENTYLOL (dicyclomine hydrochloride 10 mg per 5 mL syrup) APTALIS PHARMA CANADA ULC","ADDED"
"02103095","BENTYLOL TABLET 20MG (dicyclomine hydrochloride 20 mg oral tablet) APTALIS PHARMA CANADA ULC","ADDED"
"02108208","ZEMURON (rocuronium bromide 50 mg per 5 mL solution for injection vial) MERCK CANADA INC","DELETED"
"02116472","SOLUPREP QD SOLUTION (chlorhexidine gluconate 0.5 % and isopropyl alcohol 70 % NA) 3M CANADA COMPANY","ADDED"
"02119803","SOLUPREP QD SWAB (chlorhexidine gluconate 0.5 % and isopropyl alcohol 70 % swab) 3M CANADA COMPANY","ADDED"
"02125447","R & C SHAMPOO WITH CONDITIONER (piperonyl butoxide 3 % and pyrethrins 0.33 % shampoo) MEDTECH PRODUCTS INC","tm_code: ""b24021b7065cf7f5827b10d424444420"" -> ""8002069"""
"02125706","SOOTHE NIGHT TIME (mineral oil 20 % and petrolatum 80 % ophthalmic ointment) BAUSCH & LOMB INC","ADDED"
"02133326","MIOCHOL E (acetylcholine chloride 20 mg per vial powder for ophthalmic drops with diluent solution) BAUSCH & LOMB INC","mp_formal_name: ""MIOCHOL E (acetylcholine chloride 20 mg per vial powder for ophthalmic drops with diluent solution) BAUSCH & LOMB INC"" -> ""MIOCHOL E (acetylcholine chloride 20 mg per vial powder for solution for injection with diluent solution) BAUSCH & LOMB INC""
ntp_code: ""9013030"" -> ""4ac0f6e465401a5124f89530c29e46ff""
ntp_formal_name: ""acetylcholine chloride 20 mg per vial powder for ophthalmic drops with diluent solution"" -> ""acetylcholine chloride 20 mg per vial powder for solution for injection with diluent solution"""
"02137186","SODIUM THIOSULFATE INJECTION USP (sodium thiosulfate 25 % solution for injection) PFIZER CANADA ULC","ADDED"
"02138670","REFRESH (polyvinyl alcohol 1.4 % ophthalmic drops) ALLERGAN INC","tm_code: ""9f225385ea8672956ec4f267fb98be39"" -> ""8002073"""
"02139529","SODIUM ACETATE INJECTION, USP (sodium acetate 328 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","ADDED"
"02139545","POTASSIUM PHOSPHATES INJECTION, USP (potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","ADDED"
"02144328","CARNITOR (levocarnitine 330 mg oral tablet) LEADIANT BIOSCIENCES, INC","ADDED"
"02144336","CARNITOR (levocarnitine 100 mg per mL oral solution) LEADIANT BIOSCIENCES, INC","ADDED"
"02144344","CARNITOR (levocarnitine 1000 mg per 5 mL solution for injection vial) LEADIANT BIOSCIENCES, INC","ADDED"
"02147432","MYLAN-ATENOLOL (atenolol 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC","DELETED"
"02148749","DIFFERIN - GEL TOP 0.1% (adapalene 0.1 % cutaneous gel) GALDERMA CANADA INC","mp_formal_name: ""DIFFERIN - GEL TOP 0.1% (adapalene 0.1 % cutaneous gel) GALDERMA CANADA INC"" -> ""DIFFERIN (adapalene 0.1 % cutaneous gel) GALDERMA CANADA INC"""
"02152746","ALKA-SELTZER (acetylsalicylic acid 325 mg per evt and citric acid 1000 mg per evt and sodium bicarbonate 1916 mg per evt effervescent oral tablet) BAYER INC","ADDED"
"02157616","DIOVOL PLUS AF-SUSPENSION (calcium carbonate 200 mg per 5 mL and magnesium hydroxide 200 mg per 5 mL and simethicone 25 mg per 5 mL oral suspension) CHURCH & DWIGHT CANADA CORP","ADDED"
"02157624","DIOVOL PLUS AF (calcium carbonate 200 mg and magnesium hydroxide 200 mg and simethicone 25 mg chewable tablet) CHURCH & DWIGHT CANADA CORP","ADDED"
"02160757","CHLORAPREP ONE-STEP (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % cutaneous solution) CAREFUSION CANADA ULC","ADDED"
"02160773","DIOFLUOR STRIPS (fluorescein sodium 1 mg per strip NA) DIOPTIC PHARMACEUTICALS INC","mp_formal_name: ""DIOFLUOR STRIPS (fluorescein sodium 1 mg per strip NA) DIOPTIC PHARMACEUTICALS INC"" -> ""DIOFLUOR STRIPS (fluorescein sodium 1 mg NA) DIOPTIC PHARMACEUTICALS INC""
ntp_code: ""9002814"" -> ""cf2105fae849c3280ee65ffa87417227""
ntp_formal_name: ""fluorescein sodium 1 mg per strip NA"" -> ""fluorescein sodium 1 mg NA"""
"02161753","TEVA-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"02169126","TEVA-COTRIDIN (codeine phosphate 10 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL and triprolidine hydrochloride 2 mg per 5 mL syrup) TEVA CANADA LIMITED","ADDED"
"02175339","JAA PYRAL P ORAL PASTE - 125MG/G (pyrantel (pyrantel pamoate) 125 mg per g oral paste) JAAPHARM CANADA INC.","tm_code: ""e75b16dbfc7919fe19396a251340f900"" -> ""8002084"""
"02181746","SODIUM ACETATE-OMEGA (sodium acetate 328 mg per mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
"02182742","FLUOROURACIL INJECTION USP (fluorouracil 50 mg per mL solution for injection) PFIZER CANADA ULC","mp_formal_name: ""FLUOROURACIL INJECTION USP (fluorouracil 50 mg per mL solution for injection) PFIZER CANADA ULC"" -> ""FLUOROURACIL INJECTION USP (fluorouracil 50 mg per mL solution for injection 100 mL vial) PFIZER CANADA ULC""
ntp_code: ""9002190"" -> ""d12168e24d3ca1d3d278f9e3e291d774""
ntp_formal_name: ""fluorouracil 50 mg per mL solution for injection"" -> ""fluorouracil 50 mg per mL solution for injection 100 mL vial"""
"02186926","LANSOYL SUGAR FREE - JELLY - 78% (mineral oil 78 % oral gel) AURIUM PHARMA INC","ADDED"
"02188783","SYNAREL (nafarelin (nafarelin acetate) 2 mg per mL nasal spray) PFIZER CANADA ULC","mp_formal_name: ""SYNAREL (nafarelin (nafarelin acetate) 2 mg per mL nasal spray) PFIZER CANADA ULC"" -> ""SYNAREL (nafarelin (nafarelin acetate) 200 mcg per actuation nasal spray) PFIZER CANADA ULC""
ntp_code: ""9002970"" -> ""b407a9b357ea3b526e4f8e92c65593e3""
ntp_formal_name: ""nafarelin (nafarelin acetate) 2 mg per mL nasal spray"" -> ""nafarelin (nafarelin acetate) 200 mcg per actuation nasal spray"""
"02196018","MYLAN-FAMOTIDINE (famotidine 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC","ADDED"
"02200104","CREON MINIMICROSPHERES 10 (amylase 11200 unit and lipase 10000 unit and protease 730 unit oral capsule) BGP PHARMA ULC","ADDED"
"02203375","MINERAL OIL, LIGHT STERILE, OMEGA STD.- 100% (mineral oil light 100 % cutaneous liquid) OMEGA LABORATORIES LTD","ADDED"
"02204606","PROLASTIN-C (alpha 1-proteinase inhibitor (human) 1000 mg per vial powder for solution for injection with diluent solution) GRIFOLS THERAPEUTICS LLC","ntp_code: ""2b9078d8eb41cb34c879fa11fd849fa1"" -> ""9013405""
tm_code: ""e6d38a445208778109d1a37174ab7ef2"" -> ""8002008"""
"02205963","DEXIRON (iron (iron dextran complex) 100 mg per 2 mL solution for injection vial) LUITPOLD PHARMACEUTICALS INC","ntp_code: ""30cfb3cbcdec45b4e2198bb1d3cdc4ad"" -> ""9013438"""
"02207389","SHAMPOO CONTROL - 2% (pyrithione zinc 2 % shampoo) AG HAIR LTD","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02209594","PREPARATION H-PE GEL (hamamelis virginiana 50 % and phenylephrine hydrochloride 0.25 % rectal gel) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC","ADDED"
"02212366","ZANTAC (ranitidine (ranitidine hydrochloride) 50 mg per 2 mL solution for injection vial) GLAXOSMITHKLINE INC","ADDED"
"02213907","DECONGESTANT NASAL MIST LONG LASTING (oxymetazoline hydrochloride 0.05 % nasal spray) LABORATOIRES CONFAB INC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02218607","XYLONOR - AEM ASP (cetrimide 150 mg per 100 g and lidocaine 15 g per 100 g NA) SEPTODONT","ADDED"
"02220806","LUBRICATING NASAL GEL (macrogol 15 % and propylene glycol 20 % nasal gel) PHARMASCIENCE INC","ADDED"
"02221616","SODIUM BICARBONATE USP FOR HEMODIALYSIS D12276 (sodium bicarbonate 650 g per sachet powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","ADDED"
"02225158","SUPREFACT (buserelin (buserelin acetate) 100 mcg per actuation nasal spray) SANOFI-AVENTIS CANADA INC","ntp_code: ""09bad70e3eb849875f7df9ee2c52e87d"" -> ""9013416"""
"02228947","MIGRANAL NASAL SPRAY 4MG/ML (dihydroergotamine mesylate 4 mg per mL nasal spray) STERIMAX INC","mp_formal_name: ""MIGRANAL NASAL SPRAY 4MG/ML (dihydroergotamine mesylate 4 mg per mL nasal spray) STERIMAX INC"" -> ""MIGRANAL NASAL SPRAY 4MG/ML (dihydroergotamine mesylate 0.5 mg per actuation nasal spray) STERIMAX INC""
ntp_code: ""9002954"" -> ""f1f9ef3930d012c48c3b82475e98a187""
ntp_formal_name: ""dihydroergotamine mesylate 4 mg per mL nasal spray"" -> ""dihydroergotamine mesylate 0.5 mg per actuation nasal spray"""
"02228955","SUPREFACT DEPOT 2 MONTHS (buserelin (buserelin acetate) 6.3 mg implant) SANOFI-AVENTIS CANADA INC","ntp_code: ""bfc21b70f271cd533d2cc679be9fe2b5"" -> ""9013417"""
"02230019","VIOKACE (amylase 56400 unit and lipase 10440 unit and protease 57100 unit oral tablet) APTALIS PHARMA CANADA ULC","ADDED"
"02230592","NEOSTIGMINE OMEGA (neostigmine methylsulfate 10 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","ntp_code: ""ca481704a4071d46b3bcf4b038ff3401"" -> ""9013460""
tm_code: ""541909928af29d8249dbd2635afd45d3"" -> ""8002033"""
"02230950","MYLAN-CLONAZEPAM (clonazepam 0.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","DELETED"
"02231008","REFRESH TEARS (sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC","tm_code: ""107ba2abfcf6ecd7921172ba37a6dbfd"" -> ""8002086"""
"02233005","TEVA-ENALAPRIL (enalapril sodium 4 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""TEVA-ENALAPRIL (enalapril sodium 4 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ENALAPRIL (enalapril maleate 5 mg oral tablet) TEVA CANADA LIMITED""
ntp_code: ""9000270"" -> ""9000467""
ntp_formal_name: ""enalapril sodium 4 mg oral tablet"" -> ""enalapril maleate 5 mg oral tablet"""
"02233006","TEVA-ENALAPRIL (enalapril sodium 8 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""TEVA-ENALAPRIL (enalapril sodium 8 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ENALAPRIL (enalapril maleate 10 mg oral tablet) TEVA CANADA LIMITED""
ntp_code: ""9000271"" -> ""9000464""
ntp_formal_name: ""enalapril sodium 8 mg oral tablet"" -> ""enalapril maleate 10 mg oral tablet"""
"02233007","TEVA-ENALAPRIL (enalapril sodium 16 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""TEVA-ENALAPRIL (enalapril sodium 16 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ENALAPRIL (enalapril maleate 20 mg oral tablet) TEVA CANADA LIMITED""
ntp_code: ""9000269"" -> ""9000465""
ntp_formal_name: ""enalapril sodium 16 mg oral tablet"" -> ""enalapril maleate 20 mg oral tablet"""
"02234470","ATGAM (lymphocyte immunoglobulin anti-thymocyte globulin (equine) 50 mg per mL solution for injection) PFIZER CANADA ULC","ntp_code: ""ef55ec02c982d84ee9e27513822b478c"" -> ""9013454""
tm_code: ""12dec471823e9ce4f4ac371b4df758fa"" -> ""8002030"""
"02237250","TEVA-TRYPTOPHAN (tryptophan 1 g oral tablet) TEVA CANADA LIMITED","ADDED"
"02237315","PEPTO-BISMOL CHEWABLES (bismuth subsalicylate 262 mg and calcium carbonate 350 mg oral tablet) PROCTER & GAMBLE INC","mp_formal_name: ""PEPTO-BISMOL CHEWABLES (bismuth subsalicylate 262 mg and calcium carbonate 350 mg oral tablet) PROCTER & GAMBLE INC"" -> ""PEPTO-BISMOL CHEWABLES (bismuth subsalicylate 262 mg and calcium carbonate 350 mg chewable tablet) PROCTER & GAMBLE INC""
ntp_code: ""9003460"" -> ""9004592""
ntp_formal_name: ""bismuth subsalicylate 262 mg and calcium carbonate 350 mg oral tablet"" -> ""bismuth subsalicylate 262 mg and calcium carbonate 350 mg chewable tablet"""
"02237698","ULTRA STRENGTH PHAZYME 180MG SOFTGELS (simethicone 180 mg oral capsule) C B FLEET COMPANY INC","ADDED"
"02237722","MYLAN-ACEBUTOLOL (acebutolol (acebutolol hydrochloride) 200 mg oral tablet) MYLAN PHARMACEUTICALS ULC","ADDED"
"02238054","SALONPAS GEL-PATCH (camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and l-menthol 1 g per 100 g plaster) HISAMITSU PHARMACEUTICAL CO., INC.","mp_formal_name: ""SALONPAS GEL-PATCH (camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and l-menthol 1 g per 100 g plaster) HISAMITSU PHARMACEUTICAL CO., INC."" -> ""SALONPAS GEL-PATCH (camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and levomenthol 1 g per 100 g plaster) HISAMITSU PHARMACEUTICAL CO., INC.""
ntp_code: ""9003693"" -> ""36d1e7b2f2b573f1a86cea478d567315""
ntp_formal_name: ""camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and l-menthol 1 g per 100 g plaster"" -> ""camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and levomenthol 1 g per 100 g plaster""
tm_code: ""8001713"" -> ""c31fdc45bfb5f59f5cfd7398648fd02d""
tm_formal_name: ""camphor and glycol salicylate and l-menthol"" -> ""camphor and glycol salicylate and levomenthol"""
"02238370","APO-VALPROIC SYRUP (valproic acid (sodium valproate) 250 mg per 5 mL syrup) APOTEX INC","mp_formal_name: ""APO-VALPROIC SYRUP (valproic acid (sodium valproate) 250 mg per 5 mL syrup) APOTEX INC"" -> ""APO-VALPROIC (valproic acid (sodium valproate) 250 mg per 5 mL oral solution) APOTEX INC""
ntp_code: ""9000759"" -> ""9006541""
ntp_formal_name: ""valproic acid (sodium valproate) 250 mg per 5 mL syrup"" -> ""valproic acid (sodium valproate) 250 mg per 5 mL oral solution"""
"02238407","DERMAZINC SPRAY (pyrithione zinc 2.5 mg per g cutaneous spray) DERMALOGIX PARTNERS, INC.","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02238890","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU EXTRA STRENGTH (acetaminophen 650 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet and vitamin C 50 mg per sachet oral powder) PHARMETICS (2011) INC","mp_formal_name: ""HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU EXTRA STRENGTH (acetaminophen 650 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet and vitamin C 50 mg per sachet oral powder) PHARMETICS (2011) INC"" -> ""HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU EXTRA STRENGTH (acetaminophen 650 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet and vitamin C 50 mg per sachet oral powder) CELLCHEM PHARMACEUTICALS INC."""
