"tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
8000348,"pregabalin",9001119,"pregabalin 75 mg oral capsule","02402572","DOM-PREGABALIN (pregabalin 75 mg oral capsule) DOMINION PHARMACAL"
8000348,"pregabalin",9001115,"pregabalin 150 mg oral capsule","02402580","DOM-PREGABALIN (pregabalin 150 mg oral capsule) DOMINION PHARMACAL"
8000215,"lansoprazole",9000594,"lansoprazole 15 mg gastro-resistant capsule","02402610","RAN-LANSOPRAZOLE (lansoprazole 15 mg gastro-resistant capsule) RANBAXY PHARMACEUTICALS CANADA INC."
8000215,"lansoprazole",9000595,"lansoprazole 30 mg gastro-resistant capsule","02402629","RAN-LANSOPRAZOLE (lansoprazole 30 mg gastro-resistant capsule) RANBAXY PHARMACEUTICALS CANADA INC."
8000246,"donepezil",9000744,"donepezil hydrochloride 5 mg oral tablet","02402645","DONEPEZIL HYDROCHLORIDE TABLETS (donepezil hydrochloride 5 mg oral tablet) ACCORD HEALTHCARE INC"
8000246,"donepezil",9000743,"donepezil hydrochloride 10 mg oral tablet","02402653","DONEPEZIL HYDROCHLORIDE TABLETS (donepezil hydrochloride 10 mg oral tablet) ACCORD HEALTHCARE INC"
8000046,"allopurinol",9000159,"allopurinol 100 mg oral tablet","02402769","APO-ALLOPURINOL (allopurinol 100 mg oral tablet) APOTEX INC"
8000046,"allopurinol",9000160,"allopurinol 200 mg oral tablet","02402777","APO-ALLOPURINOL (allopurinol 200 mg oral tablet) APOTEX INC"
8000046,"allopurinol",9000073,"allopurinol 300 mg oral tablet","02402785","APO-ALLOPURINOL (allopurinol 300 mg oral tablet) APOTEX INC"
8000261,"montelukast",9000939,"montelukast (montelukast sodium) 4 mg chewable tablet","02402793","RAN-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000261,"montelukast",9000810,"montelukast (montelukast sodium) 5 mg chewable tablet","02402807","RAN-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000251,"olopatadine",9001342,"olopatadine (olopatadine hydrochloride) 0.2 % ophthalmic drops","02402823","APO-OLOPATADINE (olopatadine (olopatadine hydrochloride) 0.2 % ophthalmic drops) APOTEX INC"
8000348,"pregabalin",9001116,"pregabalin 25 mg oral capsule","02402912","ACT PREGABALIN (pregabalin 25 mg oral capsule) ACTAVIS PHARMA COMPANY"
8000348,"pregabalin",9001118,"pregabalin 50 mg oral capsule","02402920","ACT PREGABALIN (pregabalin 50 mg oral capsule) ACTAVIS PHARMA COMPANY"
8000348,"pregabalin",9001119,"pregabalin 75 mg oral capsule","02402939","ACT PREGABALIN (pregabalin 75 mg oral capsule) ACTAVIS PHARMA COMPANY"
8000348,"pregabalin",9001115,"pregabalin 150 mg oral capsule","02402955","ACT PREGABALIN (pregabalin 150 mg oral capsule) ACTAVIS PHARMA COMPANY"
8000348,"pregabalin",9001297,"pregabalin 225 mg oral capsule","02402971","ACT PREGABALIN (pregabalin 225 mg oral capsule) ACTAVIS PHARMA COMPANY"
8000348,"pregabalin",9001117,"pregabalin 300 mg oral capsule","02402998","ACT PREGABALIN (pregabalin 300 mg oral capsule) ACTAVIS PHARMA COMPANY"
8000328,"levetiracetam",9001035,"levetiracetam 250 mg oral tablet","02403005","JAMP-LEVETIRACETAM (levetiracetam 250 mg oral tablet) JAMP PHARMA CORPORATION"
8000328,"levetiracetam",9001036,"levetiracetam 500 mg oral tablet","02403021","JAMP-LEVETIRACETAM (levetiracetam 500 mg oral tablet) JAMP PHARMA CORPORATION"
8000328,"levetiracetam",9001037,"levetiracetam 750 mg oral tablet","02403048","JAMP-LEVETIRACETAM (levetiracetam 750 mg oral tablet) JAMP PHARMA CORPORATION"
8000226,"olanzapine",9000766,"olanzapine 2.5 mg oral tablet","02403064","RAN-OLANZAPINE (olanzapine 2.5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000226,"olanzapine",9000670,"olanzapine 5 mg oral tablet","02403072","RAN-OLANZAPINE (olanzapine 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000226,"olanzapine",9000667,"olanzapine 7.5 mg oral tablet","02403080","RAN-OLANZAPINE (olanzapine 7.5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000226,"olanzapine",9000669,"olanzapine 10 mg oral tablet","02403099","RAN-OLANZAPINE (olanzapine 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000024,"amitriptyline",9000033,"amitriptyline hydrochloride 10 mg oral tablet","02403137","APO-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) APOTEX INC"
8000024,"amitriptyline",9000056,"amitriptyline hydrochloride 25 mg oral tablet","02403145","APO-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) APOTEX INC"
8000024,"amitriptyline",9000046,"amitriptyline hydrochloride 50 mg oral tablet","02403153","APO-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) APOTEX INC"
8000024,"amitriptyline",9000114,"amitriptyline hydrochloride 75 mg oral tablet","02403161","APO-AMITRIPTYLINE (amitriptyline hydrochloride 75 mg oral tablet) APOTEX INC"
8000160,"clarithromycin",9000985,"clarithromycin 500 mg prolonged-release oral tablet","02403196","ACT CLARITHROMYCIN XL (clarithromycin 500 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"
8000216,"losartan",9000597,"losartan potassium 25 mg oral tablet","02403323","AURO-LOSARTAN (losartan potassium 25 mg oral tablet) AURO PHARMA INC"
8000216,"losartan",9000598,"losartan potassium 50 mg oral tablet","02403331","AURO-LOSARTAN (losartan potassium 50 mg oral tablet) AURO PHARMA INC"
8000216,"losartan",9000775,"losartan potassium 100 mg oral tablet","02403358","AURO-LOSARTAN (losartan potassium 100 mg oral tablet) AURO PHARMA INC"
8000787,"insulin lispro",9001406,"insulin lispro 100 unit per mL solution for injection 3 mL pen","02403412","HUMALOG  (KWIKPEN) (insulin lispro 100 unit per mL solution for injection 3 mL pen) ELI LILLY CANADA INC"
8000168,"insulin isophane human",9001407,"insulin isophane human 100 unit per mL suspension for injection 3 mL pen","02403447","HUMULIN N (KWIKPEN) (insulin isophane human biosynthetic 100 unit per mL suspension for injection 3 mL pen) ELI LILLY CANADA INC"
8000148,"mometasone",9006259,"mometasone furoate 50 mcg per actuation nasal spray","02403587","APO-MOMETASONE (mometasone furoate 50 mcg per actuation nasal spray) APOTEX INC"
8000413,"alendronic acid and vitamin D3 (cholecalciferol)",9004135,"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet","02403633","TEVA-ALENDRONATE/CHOLECALCIFEROL (alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet) TEVA CANADA LIMITED"
8000413,"alendronic acid and vitamin D3 (cholecalciferol)",9004459,"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet","02403641","TEVA-ALENDRONATE/CHOLECALCIFEROL (alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet) TEVA CANADA LIMITED"
8000348,"pregabalin",9001116,"pregabalin 25 mg oral capsule","02403692","PREGABALIN (pregabalin 25 mg oral capsule) SIVEM PHARMACEUTICALS ULC"
8000348,"pregabalin",9001118,"pregabalin 50 mg oral capsule","02403706","PREGABALIN (pregabalin 50 mg oral capsule) SIVEM PHARMACEUTICALS ULC"
8000348,"pregabalin",9001119,"pregabalin 75 mg oral capsule","02403714","PREGABALIN (pregabalin 75 mg oral capsule) SIVEM PHARMACEUTICALS ULC"
8000348,"pregabalin",9001115,"pregabalin 150 mg oral capsule","02403722","PREGABALIN (pregabalin 150 mg oral capsule) SIVEM PHARMACEUTICALS ULC"
8000348,"pregabalin",9001117,"pregabalin 300 mg oral capsule","02403730","PREGABALIN (pregabalin 300 mg oral capsule) SIVEM PHARMACEUTICALS ULC"
8000181,"domperidone",9000463,"domperidone (domperidone maleate) 10 mg oral tablet","02403870","MAR-DOMPERIDONE (domperidone (domperidone maleate) 10 mg oral tablet) MARCAN PHARMACEUTICALS INC"
8000251,"olopatadine",9000778,"olopatadine (olopatadine hydrochloride) 0.1 % ophthalmic drops","02403986","ACT OLOPATADINE 0.1% (olopatadine (olopatadine hydrochloride) 0.1 % ophthalmic drops) ACTAVIS PHARMA COMPANY"
8000251,"olopatadine",9001342,"olopatadine (olopatadine hydrochloride) 0.2 % ophthalmic drops","02404095","ACT OLOPATADINE 0.2% (olopatadine (olopatadine hydrochloride) 0.2 % ophthalmic drops) ACTAVIS PHARMA COMPANY"
8000265,"tolterodine",9000978,"tolterodine tartrate 2 mg prolonged-release oral capsule","02404184","MYLAN-TOLTERODINE ER (tolterodine tartrate 2 mg prolonged-release oral capsule) MYLAN PHARMACEUTICALS ULC"
8000265,"tolterodine",9000979,"tolterodine tartrate 4 mg prolonged-release oral capsule","02404192","MYLAN-TOLTERODINE ER (tolterodine tartrate 4 mg prolonged-release oral capsule) MYLAN PHARMACEUTICALS ULC"
8000330,"dutasteride",9001054,"dutasteride 0.5 mg oral capsule","02404206","APO-DUTASTERIDE (dutasteride 0.5 mg oral capsule) APOTEX INC"
8000272,"dorzolamide and timolol",9000850,"dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops","02404389","ACT DORZOTIMOLOL (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) ACTAVIS PHARMA COMPANY"
8000246,"donepezil",9000744,"donepezil hydrochloride 5 mg oral tablet","02404419","JAMP-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) JAMP PHARMA CORPORATION"
8000246,"donepezil",9000743,"donepezil hydrochloride 10 mg oral tablet","02404427","JAMP-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) JAMP PHARMA CORPORATION"
8000291,"moxifloxacin",9001078,"moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops","02404656","ACT MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops) ACTAVIS PHARMA COMPANY"
8000088,"alprazolam",9000161,"alprazolam 0.25 mg oral tablet","02404877","RIVA-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) LABORATOIRE RIVA INC"
8000088,"alprazolam",9000162,"alprazolam 0.5 mg oral tablet","02404885","RIVA-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) LABORATOIRE RIVA INC"
8000088,"alprazolam",9000454,"alprazolam 1 mg oral tablet","02404893","RIVA-ALPRAZOLAM (alprazolam 1 mg oral tablet) LABORATOIRE RIVA INC"
8000088,"alprazolam",9000455,"alprazolam 2 mg oral tablet","02404907","RIVA-ALPRAZOLAM (alprazolam 2 mg oral tablet) LABORATOIRE RIVA INC"
8000291,"moxifloxacin",9000923,"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet","02404923","APO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) APOTEX INC"
8000233,"valacyclovir",9000694,"valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet","02405040","AURO-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) AURO PHARMA INC"
8000142,"simvastatin",9001010,"simvastatin 5 mg oral tablet","02405148","AURO-SIMVASTATIN (simvastatin 5 mg oral tablet) AURO PHARMA INC"
8000142,"simvastatin",9000643,"simvastatin 40 mg oral tablet","02405172","AURO-SIMVASTATIN (simvastatin 40 mg oral tablet) AURO PHARMA INC"
8000142,"simvastatin",9000369,"simvastatin 10 mg oral tablet","02405156","AURO-SIMVASTATIN (simvastatin 10 mg oral tablet) AURO PHARMA INC"
8000142,"simvastatin",9000545,"simvastatin 20 mg oral tablet","02405164","AURO-SIMVASTATIN (simvastatin 20 mg oral tablet) AURO PHARMA INC"
8000142,"simvastatin",9001011,"simvastatin 80 mg oral tablet","02405180","AURO-SIMVASTATIN (simvastatin 80 mg oral tablet) AURO PHARMA INC"
8000348,"pregabalin",9001116,"pregabalin 25 mg oral capsule","02405539","PREGABALIN (pregabalin 25 mg oral capsule) SANIS HEALTH INC"
8000348,"pregabalin",9001118,"pregabalin 50 mg oral capsule","02405547","PREGABALIN (pregabalin 50 mg oral capsule) SANIS HEALTH INC"
8000348,"pregabalin",9001119,"pregabalin 75 mg oral capsule","02405555","PREGABALIN (pregabalin 75 mg oral capsule) SANIS HEALTH INC"
8000348,"pregabalin",9001115,"pregabalin 150 mg oral capsule","02405563","PREGABALIN (pregabalin 150 mg oral capsule) SANIS HEALTH INC"
8000348,"pregabalin",9001117,"pregabalin 300 mg oral capsule","02405598","PREGABALIN (pregabalin 300 mg oral capsule) SANIS HEALTH INC"
8000322,"rosuvastatin",9001109,"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet","02405628","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) SANIS HEALTH INC"
8000322,"rosuvastatin",9001015,"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet","02405636","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) SANIS HEALTH INC"
8000322,"rosuvastatin",9001016,"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet","02405644","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) SANIS HEALTH INC"
8000322,"rosuvastatin",9001017,"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet","02405652","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) SANIS HEALTH INC"
8000268,"sildenafil",9000837,"sildenafil (sildenafil citrate) 25 mg oral tablet","02405660","JAMP-SILDENAFIL (sildenafil (sildenafil citrate) 25 mg oral tablet) JAMP PHARMA CORPORATION"
8000268,"sildenafil",9000838,"sildenafil (sildenafil citrate) 50 mg oral tablet","02405679","JAMP-SILDENAFIL (sildenafil (sildenafil citrate) 50 mg oral tablet) JAMP PHARMA CORPORATION"
8000268,"sildenafil",9000836,"sildenafil (sildenafil citrate) 100 mg oral tablet","02405687","JAMP-SILDENAFIL (sildenafil (sildenafil citrate) 100 mg oral tablet) JAMP PHARMA CORPORATION"
8000216,"losartan",9000597,"losartan potassium 25 mg oral tablet","02405733","MINT-LOSARTAN (losartan potassium 25 mg oral tablet) MINT PHARMACEUTICALS INC"
8000216,"losartan",9000598,"losartan potassium 50 mg oral tablet","02405741","MINT-LOSARTAN (losartan potassium 50 mg oral tablet) MINT PHARMACEUTICALS INC"
8000216,"losartan",9000775,"losartan potassium 100 mg oral tablet","02405768","MINT-LOSARTAN (losartan potassium 100 mg oral tablet) MINT PHARMACEUTICALS INC"
8000166,"finasteride",9000424,"finasteride 5 mg oral tablet","02405814","AURO-FINASTERIDE (finasteride 5 mg oral tablet) AURO PHARMA INC"
8000347,"atomoxetine",9001104,"atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule","02405962","RIVA-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule) LABORATOIRE RIVA INC"
8000347,"atomoxetine",9001105,"atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule","02405970","RIVA-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) LABORATOIRE RIVA INC"
8000347,"atomoxetine",9001106,"atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule","02405989","RIVA-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) LABORATOIRE RIVA INC"
8000347,"atomoxetine",9001107,"atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule","02405997","RIVA-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule) LABORATOIRE RIVA INC"
8000347,"atomoxetine",9001108,"atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule","02406004","RIVA-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule) LABORATOIRE RIVA INC"
8000259,"irbesartan",9000802,"irbesartan 75 mg oral tablet","02406098","AURO-IRBESARTAN (irbesartan 75 mg oral tablet) AURO PHARMA INC"
8000259,"irbesartan",9000805,"irbesartan 150 mg oral tablet","02406101","AURO-IRBESARTAN (irbesartan 150 mg oral tablet) AURO PHARMA INC"
8000259,"irbesartan",9000806,"irbesartan 300 mg oral tablet","02406128","AURO-IRBESARTAN (irbesartan 300 mg oral tablet) AURO PHARMA INC"
8000268,"sildenafil",9000838,"sildenafil (sildenafil citrate) 50 mg oral tablet","02406152","SILDENAFIL (sildenafil (sildenafil citrate) 50 mg oral tablet) SANIS HEALTH INC"
8000268,"sildenafil",9000836,"sildenafil (sildenafil citrate) 100 mg oral tablet","02406160","SILDENAFIL (sildenafil (sildenafil citrate) 100 mg oral tablet) SANIS HEALTH INC"
8000278,"risedronate",9001008,"risedronate sodium 35 mg oral tablet","02406306","AURO-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg oral tablet) AURO PHARMA INC"
8000054,"carbidopa and levodopa",9001258,"carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel","02292165","DUODOPA (carbidopa (carbidopa monohydrate) 5 mg per mL and levodopa 20 mg per mL intestinal gel) ABBVIE CORPORATION"
8000291,"moxifloxacin",9001078,"moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops","02406373","APO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops) APOTEX INC"
8000084,"haloperidol",9001362,"haloperidol 5 mg per 1 mL solution for injection vial","700110","HALOPERIDOL INJECTION, USP (haloperidol 5 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD"
8000084,"haloperidol",9001435,"haloperidol 50 mg per 10 mL solution for injection vial","700111","HALOPERIDOL INJECTION, USP (haloperidol 50 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD"
8000226,"olanzapine",9000934,"olanzapine 5 mg orodispersible tablet","02406624","JAMP OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) JAMP PHARMA CORPORATION"
8000226,"olanzapine",9000935,"olanzapine 10 mg orodispersible tablet","02406632","JAMP OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) JAMP PHARMA CORPORATION"
8000226,"olanzapine",9001068,"olanzapine 15 mg orodispersible tablet","02406640","JAMP OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) JAMP PHARMA CORPORATION"
8000226,"olanzapine",9001186,"olanzapine 20 mg orodispersible tablet","02406659","JAMP OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) JAMP PHARMA CORPORATION"
8000259,"irbesartan",9000802,"irbesartan 75 mg oral tablet","02406810","RAN-IRBESARTAN (irbesartan 75 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000259,"irbesartan",9000805,"irbesartan 150 mg oral tablet","02406829","RAN-IRBESARTAN (irbesartan 150 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000259,"irbesartan",9000806,"irbesartan 300 mg oral tablet","02406837","RAN-IRBESARTAN (irbesartan 300 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
8000143,"zopiclone",9000779,"zopiclone 5 mg oral tablet","02406969","JAMP-ZOPICLONE TABLETS (zopiclone 5 mg oral tablet) JAMP PHARMA CORPORATION"
8000143,"zopiclone",9000370,"zopiclone 7.5 mg oral tablet","02406977","JAMP-ZOPICLONE TABLETS (zopiclone 7.5 mg oral tablet) JAMP PHARMA CORPORATION"
8000139,"gliclazide",9001331,"gliclazide 60 mg prolonged-release oral tablet","02407124","APO-GLICLAZIDE MR (gliclazide 60 mg prolonged-release oral tablet) APOTEX INC"
8000235,"atorvastatin",9000703,"atorvastatin (atorvastatin calcium) 10 mg oral tablet","02407256","AURO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) AURO PHARMA INC"
8000235,"atorvastatin",9000704,"atorvastatin (atorvastatin calcium) 20 mg oral tablet","02407264","AURO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) AURO PHARMA INC"
8000235,"atorvastatin",9000705,"atorvastatin (atorvastatin calcium) 40 mg oral tablet","02407272","AURO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) AURO PHARMA INC"
8000235,"atorvastatin",9000947,"atorvastatin (atorvastatin calcium) 80 mg oral tablet","02407280","AURO-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) AURO PHARMA INC"
8000346,"escitalopram",9001102,"escitalopram (escitalopram oxalate) 10 mg oral tablet","02407418","MINT-ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) MINT PHARMACEUTICALS INC"
8000346,"escitalopram",9001103,"escitalopram (escitalopram oxalate) 20 mg oral tablet","02407434","MINT-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) MINT PHARMACEUTICALS INC"
8000044,"nitroglycerin",9001402,"nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch","02407442","MYLAN-NITRO PATCH 0.2 (nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch) MYLAN PHARMACEUTICALS ULC"
8000044,"nitroglycerin",9001403,"nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch","02407450","MYLAN-NITRO PATCH 0.4 (nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch) MYLAN PHARMACEUTICALS ULC"
